A3,1.0.0,Accurate, Adaptable, and Accessible Error Metrics for Predictive Models
splusTimeSeries,1.5.0-74,Time Series from S-PLUS 
spm12r,2.3.1,Wrapper Functions for 'SPM' (Statistical Parametric Mapping) Version 12 from the 'Wellcome' Trust Centre for 'Neuroimaging'
spMC,0.3.8,Continuous-Lag Spatial Markov Chains 
SPmlficmcm,1.4,Semiparametric Maximum Likelihood Method for Interactions Gene-Environment in Case-Mother Control-Mother Designs
spmoran,0.1.0,Moran's Eigenvector-Based Spatial Regression Models 
spnet,0.9.1-0,Plotting (Social) Networks on Maps 
spocc,0.7.0,Interface to Species Occurrence Data Sources 
SPODT,0.9-1,Spatial Oblique Decision Tree 
spongecake,0.1.1,Transform a Movie into a Synthetic Picture 
sporm,1.1,Semiparametric proportional odds rate model 
SportsAnalytics,0.2,Infrastructure for Sports Analytics 
SPOT,2.0.1,Sequential Parameter Optimization Toolbox 
SPPcomb,0.1,Combining Different Spatial Datasets in Cancer Risk Estimation 
sppmix,1.0.1,Modeling Spatial Poisson and Related Point Processes 
spray,1.0-3,Sparse Arrays and Multivariate Polynomials 
SPREDA,1.0,Statistical Package for Reliability Data Analysis 
SPreFuGED,1.0,Selecting a Predictive Function for a Given Gene Expression Data 
sprex,1.4.1,Calculate Species Richness and Extrapolation Metrics 
sprint,1.0.7,Simple Parallel R INTerface 
sprinter,1.1.0,Framework for Screening Prognostic Interactions 
sprm,1.2.2,Sparse and Non-Sparse Partial Robust M Regression and Classification
sprsmdl,0.1-0,Sparse modeling toolkit 
SPRT,1.0,Wald's Sequential Probability Ratio Test 
spsann,2.0-0,Optimization of Sample Configurations using Spatial Simulated Annealing
spselect,0.0.1,Selecting Spatial Scale of Covariates in Regression Models 
spsi,0.1,Shape-Preserving Uni-Variate and Bi-Variate Spline Interpolation 
SPSL,0.1-8,Site Percolation on Square Lattice (SPSL) 
spsurvey,3.3,Spatial Survey Design and Analysis 
spt,1.13-8-8,Sierpinski Pedal Triangle 
spTDyn,1.0,Spatially Varying and Spatio-Temporal Dynamic Linear Models 
spTest,0.2.4,Nonparametric Hypothesis Tests of Isotropy and Symmetry 
spThin,0.1.0,Functions for Spatial Thinning of Species Occurrence Records for Use in Ecological Models
spTimer,2.0-1,Spatio-Temporal Bayesian Modelling Using R 
sptm,16.7-9,SemiParametric Transformation Model Methods 
spup,0.1-0,Uncertainty Propagation Analysis 
spuRs,2.0.0,Functions and Datasets for "Introduction to Scientific Programming and Simulation Using R"
SQDA,1.0,Sparse Quadratic Discriminant Analysis 
sqldf,0.4-10,Perform SQL Selects on R Data Frames 
sqliter,0.1.0,Connection wrapper to SQLite databases 
SqlRender,1.3.7,Rendering Parameterized SQL and Translation to Dialects 
sqlscore,0.1.1,Utilities for Generating SQL Queries from Model Objects 
sqlutils,1.2,Utilities for working with SQL files 
SQN,1.0.5,subset quantile normalization 
SQUAREM,2016.8-2,Squared Extrapolation Methods for Accelerating EM-Like Monotone Algorithms
squash,1.0.8,Color-Based Plots for Multivariate Visualization 
squid,0.1.1,Statistical Quantification of Individual Differences 
sra,0.1.1,Selection Response Analysis 
SRCS,1.1,Statistical Ranking Color Scheme for Multiple Pairwise Comparisons
sROC,0.1-2,Nonparametric Smooth ROC Curves for Continuous Data 
SRRS,0.1.1,The Stepwise Response Refinement Screener (SRRS) 
srvyr,0.2.1,'dplyr'-Like Syntax for Summary Statistics of Survey Data 
ss3sim,0.9.5,Fisheries Stock Assessment Simulation Testing with Stock Synthesis
ssa,1.2.1,Simultaneous Signal Analysis 
ssanv,1.1,Sample Size Adjusted for Nonadherence or Variability of Input Parameters
SSBtools,0.2.1,Statistics Norway's Miscellaneous Small Tools 
ssc,1.0,Semi-Supervised Classification Methods 
sscor,0.2,Robust Correlation Estimation and Testing Based on Spatial Signs 
ssd,0.3,Sample Size Determination (SSD) for Unordered Categorical Data 
SSDforR,1.4.15,Functions to Analyze Single System Data 
SSDM,0.2.3,Stacked Species Distribution Modelling 
sSDR,1.2.0,Tools Developed for Structured Sufficient Dimension Reduction (sSDR)
ssfa,1.1,Spatial Stochastic Frontier Analysis 
ssfit,1.1,Fitting of parametric models using summary statistics 
ssh.utils,1.0,Local and remote system commands with output and error capture 
ssize.fdr,1.2,Sample Size Calculations for Microarray Experiments 
ssizeRNA,1.2.9,Sample Size Calculation for RNA-Seq Experimental Design 
sskm,1.0.0,Stable Sparse K-Means 
SSL,0.1,Semi-Supervised Learning 
ssmn,1.1,Skew Scale Mixtures of Normal Distributions 
ssmrob,0.4,Robust estimation and inference in sample selection models 
ssmsn,0.2.0,Scale-Shape Mixtures of Skew-Normal Distributions 
SSN,1.1.10,Spatial Modeling on Stream Networks 
sspline,0.1-6,Smoothing Splines on the Sphere 
sspse,0.5-1,Estimating Hidden Population Size using Respondent Driven Sampling Data
SSRA,0.1-0,Sakai Sequential Relation Analysis 
SSrat,1.0,Two-dimensional sociometric status determination with rating scales
SSRMST,0.1.1,Sample Size Calculation using Restricted Mean Survival Time 
sss,0.1-0,Tools for Importing Files in the Triple-s (Standard Survey Structure) Format
SSsimple,0.6.4,State space models 
ssvd,1.0,Sparse SVD 
ssym,1.5.7,Fitting Semi-Parametric log-Symmetric Regression Models 
st,1.2.5,Shrinkage t Statistic and Correlation-Adjusted t-Score 
stable,1.1.2,Probability Functions and Generalized Regression Models for Stable Distributions
stabledist,0.7-1,Stable Distribution Functions 
StableEstim,2.1,Estimate the Four Parameters of Stable Laws using Different Methods
stablespec,0.3.0,Stable Specification Search in Structural Equation Models 
stabs,0.6-2,Stability Selection with Error Control 
Stack,2.0-1,Stylized concatenation of data.frames or ffdfs 
stackoverflow,0.1.2,Stack Overflow's Greatest Hits 
stacomirtools,0.5.0,ODBC Connection Class for Package stacomiR 
StagedChoiceSplineMix,1.0.0,Mixture of Two-Stage Logistic Regressions with Fixed Candidate Knots
stagePop,1.1-1,Modelling the Population Dynamics of a Stage-Structured Species in Continuous Time
stam,0.0-1,Spatio-Temporal Analysis and Modelling 
StAMPP,1.4,Statistical Analysis of Mixed Ploidy Populations 
stampr,0.1,Spatial Temporal Analysis of Moving Polygons 
STAND,2.0,Statistical Analysis of Non-Detects 
standardize,0.2.0,Tools for Standardizing Variables for Regression in R 
StandardizeText,1.0,Standardize Text 
StanHeaders,2.15.0-1,C++ Header Files for Stan 
STAR,0.3-7,Spike Train Analysis with R 
stargazer,5.2,Well-Formatted Regression and Summary Statistics Tables 
starma,1.3,Modelling Space Time AutoRegressive Moving Average (STARMA) Processes
starmie,0.1.2,Population Structure Model Inference and Visualisation 
startR,0.0.1,Automatically Retrieve Multidimensional Distributed Data Sets 
STARTS,0.0-9,Functions for the STARTS Model 
startup,0.6.1,Friendly R Startup Configuration 
startupmsg,0.9.4,Utilities for Start-Up Messages 
Stat2Data,1.6,Datasets for Stat2 
statar,0.6.4,Tools Inspired by 'Stata' to Manipulate Tabular Data 
StatCharrms,0.90.3,Statistical Analysis of Chemistry, Histopathology, and Reproduction Endpoints Including Repeated Measures and
statcheck,1.2.2,Extract Statistics from Articles and Recompute p Values 
statcomp,0.0.1.1000,Statistical Complexity and Information Measures for Time Series Analysis
StatDA,1.6.9,Statistical Analysis for Environmental Data 
StatDataML,1.0-26,Read and Write StatDataML Files 
statebins,1.2.2,U.S. State Cartogram Heatmaps in R; an Alternative to Choropleth Maps for USA States
statGraph,0.1.0,Statistical Methods for Graphs 
stationaRy,0.4.1,Get Hourly Meteorological Data from Global Stations 
statip,0.1.4,Miscellaneous Basic Statistical Functions 
statisticalModeling,0.3.0,Functions for Teaching Statistical Modeling 
StatMatch,1.2.5,Statistical Matching 
StatMeasures,1.0,Easy Data Manipulation, Data Quality and Statistical Checks 
statmod,1.4.29,Statistical Modeling 
statnet,2016.9,Software Tools for the Statistical Analysis of Network Data 
statnet.common,3.3.0,Common R Scripts and Utilities Used by the Statnet Project Software
statnetWeb,0.4.0,A Graphical User Interface for Network Modeling with 'Statnet' 
staTools,0.1.0,Statistical Tools for Social Network Analysis 
StatPerMeCo,0.1.0,Statistical Performance Measures to Evaluate Covariance Matrix Estimates
statprograms,0.1.0,Graduate Statistics Program Datasets 
statquotes,0.2,Quotes on Statistics, Data Visualization and Science 
StatRank,0.0.6,Statistical Rank Aggregation: Inference, Evaluation, and Visualization
statsgrokse,0.1.4,R 'API' Binding to Stats.grok.se Server 
STB,0.6.3.1,Simultaneous Tolerance Bounds 
stcov,0.1.0,Stein's Covariance Estimator 
stddiff,2.0,Calculate the Standardized Difference for Numeric, Binary and Category Variables
stdReg,2.1,Regression Standardization 
stdvectors,0.0.5,C++ Standard Library Vectors in R 
steadyICA,1.0,ICA and Tests of Independence via Multivariate Distance Covariance
steepness,0.2-2,Testing Steepness of Dominance Hierarchies 
SteinIV,0.1-1,Semi-Parametric Stein-Like Estimator with Instrumental Variables 
stellaR,0.3-3,stellar evolution tracks and isochrones 
Stem,1.0,Spatio-temporal models in R 
STEPCAM,1.2,ABC-SMC Inference of STEPCAM 
stepp,3.0-11,Subpopulation Treatment Effect Pattern Plot (STEPP) 
stepPenal,0.1,Stepwise Forward Variable Selection in Penalized Regression 
stepPlr,0.92,L2 penalized logistic regression with a stepwise variable selection
stepR,2.0-1,Multiscale Change-Point Inference 
stepwise,0.3,Stepwise detection of recombination breakpoints 
StepwiseTest,1.0,Multiple Testing Method to Control Generalized Family-Wise Error Rate and False Discovery Proportion
StereoMorph,1.6.1,Stereo Camera Calibration and Reconstruction 
stheoreme,1.2,Klimontovich's S-Theorem Algorithm Implementation and Data Preparation Tools
STI,0.1,Calculation of the Standardized Temperature Index 
Stickbreaker,1.0.0,Fits Stickbreaking, Multiplicative and Additive Models to Data 
sticky,0.5.2,Persist Attributes Across Data Operations 
stilt,1.0.1,Separable Gaussian Process Interpolation (Emulation) 
stinepack,1.3,Stineman, a consistently well behaved method of interpolation 
stlplus,0.5.1,Enhanced Seasonal Decomposition of Time Series by Loess 
stm,1.2.2,Estimation of the Structural Topic Model 
stmBrowser,1.0,Structural Topic Model Browser 
stmCorrViz,1.3,A Tool for Structural Topic Model Visualizations 
STMedianPolish,0.2,Spatio-Temporal Median Polish 
stmgp,1.0,Rapid and Accurate Genetic Prediction Modeling for Genome-Wide Association or Whole-Genome Sequencing Study Data
stmgui,0.1.6,Shiny Application for Creating STM Models 
StMoMo,0.4.0,Stochastic Mortality Modelling 
StMoSim,3.0,Plots a QQ-Norm Plot with several Gaussian simulations 
stocc,1.30,Fit a Spatial Occupancy Model via Gibbs Sampling 
stochprofML,1.2,Stochastic Profiling using Maximum Likelihood Estimation 
stochvol,1.3.2,Efficient Bayesian Inference for Stochastic Volatility (SV) Models
StockChina,0.3.1,Real-Time Stock Price &amp; Volume in China Market 
stockPortfolio,1.2,Build stock models and analyze stock portfolios 
stocks,1.1.1,Fast Functions for Stock Market Analysis 
stoichcalc,1.1-3,R Functions for Solving Stoichiometric Equations 
Storm,1.2,Write Storm Bolts in R using the Storm Multi-Language Protocol 
stormwindmodel,0.1.0,Model Tropical Cyclone Wind Speeds 
storr,1.1.0,Simple Key Value Stores 
stoRy,0.1.0,Theme Enrichment Analysis for Stories 
stosim,0.0.12,Stochastic Simulator for Reliability Modeling of Repairable Systems
STPGA,4.0,Selection of Training Populations by Genetic Algorithm 
stplanr,0.1.7-3,Sustainable Transport Planning 
stpm,1.6.6,Stochastic Process Model for Analysis of Longitudinal and Time-to-Event Outcomes
stpp,1.0-5,Space-Time Point Pattern simulation, visualisation and analysis 
stppResid,1.1,Perform residual analysis on space-time point process models 
stR,0.3,STR Decomposition 
StrainRanking,1.1,Ranking of pathogen strains 
strap,1.4,Stratigraphic Tree Analysis for Palaeontology 
strat,0.1,An Implementation of the Stratification Index 
strataG,2.0.2,Summaries and Population Structure Analyses of Genetic Data 
stratbr,1.2,Optimal Stratification in Stratified Sampling 
strategicplayers,1.0,Strategic Players 
Strategy,1.0.0,Generic Framework to Analyze Trading Strategies 
stratification,2.2-6,Univariate Stratification of Survey Populations 
StratifiedBalancing,0.2.0,Performs Stratified Covariate Balancing for Data with Discrete and Continuous Outcome Variables
stratigraph,0.66,Toolkit for the plotting and analysis of stratigraphic and palaeontological data
StratSel,1.2,Strategic Selection Estimator 
straweib,1.0,Stratified Weibull Regression Model 
stream,1.2-4,Infrastructure for Data Stream Mining 
StreamMetabolism,1.1.2,Calculate Single Station Metabolism from Diurnal Oxygen Curves 
streamMOA,1.1-2,Interface for MOA Stream Clustering Algorithms 
streamR,0.2.1,Access to Twitter Streaming API via R 
stremr,0.4,Streamlined Estimation of Survival for Static, Dynamic and Stochastic Treatment and Monitoring Regimes
stressr,1.0.0,Fetch and plot financial stress index and component data 
StressStrength,1.0.2,Computation and Estimation of Reliability of Stress-Strength Models
stringb,0.1.13,Convenient Base R String Handling 
stringdist,0.9.4.4,Approximate String Matching and String Distance Functions 
stringformattr,0.1.1,Dynamic String Formatting 
stringgaussnet,1.1,PPI and Gaussian Network Construction from Transcriptomic Analysis Results Integrating a Multilevel Factor
stringi,1.1.5,Character String Processing Facilities 
stringr,1.2.0,Simple, Consistent Wrappers for Common String Operations 
strip,0.1.1,Lighten your R Model Outputs 
stripless,1.0-3,Structured Trellis Displays Without Strips for Lattice Graphics 
striprtf,0.4.4,Extract Text from RTF File 
StroupGLMM,0.1.0,R Codes and Datasets for Generalized Linear Mixed Models: Modern Concepts, Methods and Applications by Walter W. Stroup
strucchange,1.5-1,Testing, Monitoring, and Dating Structural Changes 
StructFDR,1.2,False Discovery Control Procedure Integrating the Prior Structure Information
structree,1.1.3,Tree-Structured Clustering 
structSSI,1.1.1,Multiple Testing for Hypotheses with Hierarchical or Group Structure
strum,0.6.2,STRUctural Modeling of Latent Variables for General Pedigree 
strvalidator,1.9.0,Process Control and Internal Validation of Forensic STR Kits 
stsm,1.9,Structural Time Series Models 
stsm.class,1.3,Class and Methods for Structural Time Series Models 
stubthat,1.2.0,Stubbing Framework for R 
StVAR,1.1,Student's t Vector Autoregression (StVAR) 
stylo,0.6.4,Functions for a Variety of Stylometric Analyses 
subcopem2D,1.2,Bivariate Empirical Subcopula 
SubCultCon,1.0,Maximum-Likelihood Cultural Consensus Analysis with Sub-Cultures 
subdetect,1.1,Detect Subgroup with an Enhanced Treatment Effect 
subgroup,1.1,Methods for exploring treatment effect heterogeneity in subgroup analysis of clinical trials
SubgrpID,0.11,Patient Subgroup Identification for Clinical Drug Development 
SubLasso,1.0,Gene selection using Lasso for Microarray data with user-defined genes fixed in model
sublime,1.3,Automatic Lesion Incidence Estimation and Detection using Multi-Modality Longitudinal Magnetic Resonance Images
subniche,0.9.6,Within Outlying Mean Indexes: Refining the OMI Analysis 
SubpathwayGMir,1.0,Identify Metabolic Subpathways Mediated by MicroRNAs 
SubpathwayLNCE,1.0,Identify Signal Subpathways Competitively Regulated by LncRNAs Based on ceRNA Theory
subplex,1.2-2,Unconstrained Optimization using the Subplex Algorithm 
subprocess,0.8.0,Manage Sub-Processes in R 
subrank,0.9.7,Computes Copula using Ranks and Subsampling 
subscore,2.0,Computing Subscores in Classical Test Theory and Item Response Theory
subselect,0.12-6,Selecting Variable Subsets 
subsemble,0.0.9,An Ensemble Method for Combining Subset-Specific Algorithm Fits 
subspace,1.0.4,Interface to OpenSubspace 
subspaceMOA,0.6.0,Interface to 'subspaceMOA' 
subtype,1.0,Cluster analysis to find molecular subtypes and their assessment 
SubVis,2.0.2,Visual Exploration of Protein Alignments Resulting from Multiple Substitution Matrices
sudoku,2.6,Sudoku Puzzle Generator and Solver 
sudokuAlt,0.1-11,Tools for Making and Spoiling Sudoku Games 
SUE,1.0,Subsampling method 
summariser,0.1.0,Easy Calculation and Visualisation of Confidence Intervals 
summarytools,0.6.5,Dataframe Summaries, Frequency Tables and Descriptive Stats with Various Output Formats
sunburstR,0.6.5,'Htmlwidget' for 'Kerry Rodden' 'd3.js' Sequence Sunburst 
suncalc,0.1,Compute Sun Position, Sunlight Phases, Moon Position and Lunar Phase
Sunder,0.0.4,Quantification of the effect of geographic versus environmental isolation on genetic differentiation
SunterSampling,1.0.1,Sunter's sampling design 
supc,0.1,The Self-Updating Process Clustering Algorithms 
supclust,1.0-7,Supervised Clustering of Predictor Variables such as Genes 
supcluster,1.0,Supervised Cluster Analysis 
superbiclust,1.1,Generating Robust Biclusters from a Bicluster Set (Ensemble Biclustering)
